Year, Month, Day,     Extent,    Missing, Source Data
1994,    12,  12,     10.826,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.12/nt_19941212_f11_v1.1_s.bin']
1994,    12,  13,     10.537,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.13/nt_19941213_f11_v1.1_s.bin']
1994,    12,  14,     10.375,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.14/nt_19941214_f11_v1.1_s.bin']
1994,    12,  15,     10.220,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.15/nt_19941215_f11_v1.1_s.bin']
1994,    12,  16,     10.015,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.16/nt_19941216_f11_v1.1_s.bin']
1994,    12,  17,      9.836,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.17/nt_19941217_f11_v1.1_s.bin']
1994,    12,  18,      9.685,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.18/nt_19941218_f11_v1.1_s.bin']
1994,    12,  19,      9.492,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.19/nt_19941219_f11_v1.1_s.bin']
1994,    12,  20,      9.313,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.20/nt_19941220_f11_v1.1_s.bin']
1994,    12,  21,      9.143,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.21/nt_19941221_f11_v1.1_s.bin']
1994,    12,  22,      8.951,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.22/nt_19941222_f11_v1.1_s.bin']
1994,    12,  23,      8.753,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.23/nt_19941223_f11_v1.1_s.bin']
1994,    12,  24,      8.593,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.24/nt_19941224_f11_v1.1_s.bin']
1994,    12,  25,      8.321,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.25/nt_19941225_f11_v1.1_s.bin']
1994,    12,  26,      8.266,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.26/nt_19941226_f11_v1.1_s.bin']
1994,    12,  27,      8.015,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.27/nt_19941227_f11_v1.1_s.bin']
1994,    12,  28,      7.854,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.28/nt_19941228_f11_v1.1_s.bin']
1994,    12,  29,      7.686,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.29/nt_19941229_f11_v1.1_s.bin']
1994,    12,  30,      7.606,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.30/nt_19941230_f11_v1.1_s.bin']
1994,    12,  31,      7.529,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1994.12.31/nt_19941231_f11_v1.1_s.bin']
1995,    01,  01,      7.410,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.01/nt_19950101_f11_v1.1_s.bin']
1995,    01,  02,      7.256,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.02/nt_19950102_f11_v1.1_s.bin']
1995,    01,  03,      7.022,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.03/nt_19950103_f11_v1.1_s.bin']
1995,    01,  04,      6.903,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.04/nt_19950104_f11_v1.1_s.bin']
1995,    01,  05,      6.840,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.05/nt_19950105_f11_v1.1_s.bin']
1995,    01,  06,      6.779,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.06/nt_19950106_f11_v1.1_s.bin']
1995,    01,  07,      6.605,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.07/nt_19950107_f11_v1.1_s.bin']
1995,    01,  08,      6.368,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.08/nt_19950108_f11_v1.1_s.bin']
1995,    01,  09,      6.228,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.09/nt_19950109_f11_v1.1_s.bin']
1995,    01,  10,      6.148,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.10/nt_19950110_f11_v1.1_s.bin']
1995,    01,  11,      6.034,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.11/nt_19950111_f11_v1.1_s.bin']
1995,    01,  12,      5.909,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.12/nt_19950112_f11_v1.1_s.bin']
1995,    01,  13,      5.835,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.13/nt_19950113_f11_v1.1_s.bin']
1995,    01,  14,      5.753,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.14/nt_19950114_f11_v1.1_s.bin']
1995,    01,  15,      5.649,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.15/nt_19950115_f11_v1.1_s.bin']
1995,    01,  16,      5.541,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.16/nt_19950116_f11_v1.1_s.bin']
1995,    01,  17,      5.418,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.17/nt_19950117_f11_v1.1_s.bin']
1995,    01,  18,      5.324,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.18/nt_19950118_f11_v1.1_s.bin']
1995,    01,  19,      5.272,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.19/nt_19950119_f11_v1.1_s.bin']
1995,    01,  20,      5.131,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.20/nt_19950120_f11_v1.1_s.bin']
1995,    01,  21,      5.071,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.21/nt_19950121_f11_v1.1_s.bin']
1995,    01,  22,      4.978,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.22/nt_19950122_f11_v1.1_s.bin']
1995,    01,  23,      4.896,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.23/nt_19950123_f11_v1.1_s.bin']
1995,    01,  24,      4.813,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.24/nt_19950124_f11_v1.1_s.bin']
1995,    01,  25,      4.741,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.25/nt_19950125_f11_v1.1_s.bin']
1995,    01,  26,      4.681,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.26/nt_19950126_f11_v1.1_s.bin']
1995,    01,  27,      4.560,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.27/nt_19950127_f11_v1.1_s.bin']
1995,    01,  28,      4.475,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.28/nt_19950128_f11_v1.1_s.bin']
1995,    01,  29,      4.416,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.29/nt_19950129_f11_v1.1_s.bin']
1995,    01,  30,      4.374,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.30/nt_19950130_f11_v1.1_s.bin']
1995,    01,  31,      4.286,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.01.31/nt_19950131_f11_v1.1_s.bin']
1995,    02,  01,      4.131,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.01/nt_19950201_f11_v1.1_s.bin']
1995,    02,  02,      4.048,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.02/nt_19950202_f11_v1.1_s.bin']
1995,    02,  03,      3.993,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.03/nt_19950203_f11_v1.1_s.bin']
1995,    02,  04,      3.954,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.04/nt_19950204_f11_v1.1_s.bin']
1995,    02,  05,      3.843,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.05/nt_19950205_f11_v1.1_s.bin']
1995,    02,  06,      3.874,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.06/nt_19950206_f11_v1.1_s.bin']
1995,    02,  07,      3.738,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.07/nt_19950207_f11_v1.1_s.bin']
1995,    02,  08,      3.683,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.08/nt_19950208_f11_v1.1_s.bin']
1995,    02,  09,      3.615,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.09/nt_19950209_f11_v1.1_s.bin']
1995,    02,  10,      3.539,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.10/nt_19950210_f11_v1.1_s.bin']
1995,    02,  11,      3.508,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.11/nt_19950211_f11_v1.1_s.bin']
1995,    02,  12,      3.480,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.12/nt_19950212_f11_v1.1_s.bin']
1995,    02,  13,      3.419,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.13/nt_19950213_f11_v1.1_s.bin']
1995,    02,  14,      3.370,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.14/nt_19950214_f11_v1.1_s.bin']
1995,    02,  15,      3.370,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.15/nt_19950215_f11_v1.1_s.bin']
1995,    02,  16,      3.418,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.16/nt_19950216_f11_v1.1_s.bin']
1995,    02,  17,      3.355,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.17/nt_19950217_f11_v1.1_s.bin']
1995,    02,  18,      3.380,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.18/nt_19950218_f11_v1.1_s.bin']
1995,    02,  19,      3.414,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.19/nt_19950219_f11_v1.1_s.bin']
1995,    02,  20,      3.401,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.20/nt_19950220_f11_v1.1_s.bin']
1995,    02,  21,      3.395,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.21/nt_19950221_f11_v1.1_s.bin']
1995,    02,  22,      3.401,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.22/nt_19950222_f11_v1.1_s.bin']
1995,    02,  23,      3.339,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.23/nt_19950223_f11_v1.1_s.bin']
1995,    02,  24,      3.330,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.24/nt_19950224_f11_v1.1_s.bin']
1995,    02,  25,      3.358,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.25/nt_19950225_f11_v1.1_s.bin']
1995,    02,  26,      3.352,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.26/nt_19950226_f11_v1.1_s.bin']
1995,    02,  27,      3.448,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.27/nt_19950227_f11_v1.1_s.bin']
1995,    02,  28,      3.546,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.02.28/nt_19950228_f11_v1.1_s.bin']
1995,    03,  01,      3.618,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.01/nt_19950301_f11_v1.1_s.bin']
1995,    03,  02,      3.635,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.02/nt_19950302_f11_v1.1_s.bin']
1995,    03,  03,      3.689,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.03/nt_19950303_f11_v1.1_s.bin']
1995,    03,  04,      3.749,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.04/nt_19950304_f11_v1.1_s.bin']
1995,    03,  05,      3.825,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.05/nt_19950305_f11_v1.1_s.bin']
1995,    03,  06,      3.908,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.06/nt_19950306_f11_v1.1_s.bin']
1995,    03,  07,      3.921,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.07/nt_19950307_f11_v1.1_s.bin']
1995,    03,  08,      3.990,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.08/nt_19950308_f11_v1.1_s.bin']
1995,    03,  09,      4.049,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.09/nt_19950309_f11_v1.1_s.bin']
1995,    03,  10,      4.131,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.10/nt_19950310_f11_v1.1_s.bin']
1995,    03,  11,      4.191,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.11/nt_19950311_f11_v1.1_s.bin']
1995,    03,  12,      4.311,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.12/nt_19950312_f11_v1.1_s.bin']
1995,    03,  13,      4.363,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.13/nt_19950313_f11_v1.1_s.bin']
1995,    03,  14,      4.425,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.14/nt_19950314_f11_v1.1_s.bin']
1995,    03,  15,      4.516,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.15/nt_19950315_f11_v1.1_s.bin']
1995,    03,  16,      4.602,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.16/nt_19950316_f11_v1.1_s.bin']
1995,    03,  17,      4.733,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.17/nt_19950317_f11_v1.1_s.bin']
1995,    03,  18,      4.807,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.18/nt_19950318_f11_v1.1_s.bin']
1995,    03,  19,      4.815,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.19/nt_19950319_f11_v1.1_s.bin']
1995,    03,  20,      4.799,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.20/nt_19950320_f11_v1.1_s.bin']
1995,    03,  21,      4.986,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.21/nt_19950321_f11_v1.1_s.bin']
1995,    03,  22,      5.106,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.22/nt_19950322_f11_v1.1_s.bin']
1995,    03,  23,      5.194,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.23/nt_19950323_f11_v1.1_s.bin']
1995,    03,  24,      5.272,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.24/nt_19950324_f11_v1.1_s.bin']
1995,    03,  25,      5.387,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.25/nt_19950325_f11_v1.1_s.bin']
1995,    03,  26,      5.484,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.26/nt_19950326_f11_v1.1_s.bin']
1995,    03,  27,      5.466,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.27/nt_19950327_f11_v1.1_s.bin']
1995,    03,  28,      5.499,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.28/nt_19950328_f11_v1.1_s.bin']
1995,    03,  29,      5.612,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.29/nt_19950329_f11_v1.1_s.bin']
1995,    03,  30,      5.606,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.30/nt_19950330_f11_v1.1_s.bin']
1995,    03,  31,      5.730,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.03.31/nt_19950331_f11_v1.1_s.bin']
1995,    04,  01,      5.814,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.01/nt_19950401_f11_v1.1_s.bin']
1995,    04,  02,      5.977,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.02/nt_19950402_f11_v1.1_s.bin']
1995,    04,  03,      6.113,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.03/nt_19950403_f11_v1.1_s.bin']
1995,    04,  04,      6.160,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.04/nt_19950404_f11_v1.1_s.bin']
1995,    04,  05,      6.225,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.05/nt_19950405_f11_v1.1_s.bin']
1995,    04,  06,      6.340,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.06/nt_19950406_f11_v1.1_s.bin']
1995,    04,  07,      6.467,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.07/nt_19950407_f11_v1.1_s.bin']
1995,    04,  08,      6.619,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.08/nt_19950408_f11_v1.1_s.bin']
1995,    04,  09,      6.685,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.09/nt_19950409_f11_v1.1_s.bin']
1995,    04,  10,      6.757,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.10/nt_19950410_f11_v1.1_s.bin']
1995,    04,  11,      6.819,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.11/nt_19950411_f11_v1.1_s.bin']
1995,    04,  12,      6.899,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.12/nt_19950412_f11_v1.1_s.bin']
1995,    04,  13,      6.962,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.13/nt_19950413_f11_v1.1_s.bin']
1995,    04,  14,      7.085,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.14/nt_19950414_f11_v1.1_s.bin']
1995,    04,  15,      7.163,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.15/nt_19950415_f11_v1.1_s.bin']
1995,    04,  16,      7.277,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.16/nt_19950416_f11_v1.1_s.bin']
1995,    04,  17,      7.391,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.17/nt_19950417_f11_v1.1_s.bin']
1995,    04,  18,      7.517,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.18/nt_19950418_f11_v1.1_s.bin']
1995,    04,  19,      7.599,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.19/nt_19950419_f11_v1.1_s.bin']
1995,    04,  20,      7.683,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.20/nt_19950420_f11_v1.1_s.bin']
1995,    04,  21,      7.801,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.21/nt_19950421_f11_v1.1_s.bin']
1995,    04,  22,      7.917,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.22/nt_19950422_f11_v1.1_s.bin']
1995,    04,  23,      8.020,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.23/nt_19950423_f11_v1.1_s.bin']
1995,    04,  24,      8.111,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.24/nt_19950424_f11_v1.1_s.bin']
1995,    04,  25,      8.192,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.25/nt_19950425_f11_v1.1_s.bin']
1995,    04,  26,      8.303,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.26/nt_19950426_f11_v1.1_s.bin']
1995,    04,  27,      8.397,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.27/nt_19950427_f11_v1.1_s.bin']
1995,    04,  28,      8.531,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.28/nt_19950428_f11_v1.1_s.bin']
1995,    04,  29,      8.575,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.29/nt_19950429_f11_v1.1_s.bin']
1995,    04,  30,      8.630,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.04.30/nt_19950430_f11_v1.1_s.bin']
1995,    05,  01,      8.640,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.01/nt_19950501_f11_v1.1_s.bin']
1995,    05,  02,      8.680,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.02/nt_19950502_f11_v1.1_s.bin']
1995,    05,  03,      8.809,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.03/nt_19950503_f11_v1.1_s.bin']
1995,    05,  04,      8.964,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.04/nt_19950504_f11_v1.1_s.bin']
1995,    05,  05,      9.112,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.05/nt_19950505_f11_v1.1_s.bin']
1995,    05,  06,      9.216,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.06/nt_19950506_f11_v1.1_s.bin']
1995,    05,  07,      9.366,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.07/nt_19950507_f11_v1.1_s.bin']
1995,    05,  08,      9.546,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.08/nt_19950508_f11_v1.1_s.bin']
1995,    05,  09,      9.669,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.09/nt_19950509_f11_v1.1_s.bin']
1995,    05,  10,      9.839,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.10/nt_19950510_f11_v1.1_s.bin']
1995,    05,  11,      9.968,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.11/nt_19950511_f11_v1.1_s.bin']
1995,    05,  12,     10.024,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.12/nt_19950512_f11_v1.1_s.bin']
1995,    05,  13,     10.121,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.13/nt_19950513_f11_v1.1_s.bin']
1995,    05,  14,     10.278,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.14/nt_19950514_f11_v1.1_s.bin']
1995,    05,  15,     10.399,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.15/nt_19950515_f11_v1.1_s.bin']
1995,    05,  16,     10.500,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.16/nt_19950516_f11_v1.1_s.bin']
1995,    05,  17,     10.587,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.17/nt_19950517_f11_v1.1_s.bin']
1995,    05,  18,     10.684,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.18/nt_19950518_f11_v1.1_s.bin']
1995,    05,  19,     10.771,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.19/nt_19950519_f11_v1.1_s.bin']
1995,    05,  20,     10.911,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.20/nt_19950520_f11_v1.1_s.bin']
1995,    05,  21,     11.065,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.21/nt_19950521_f11_v1.1_s.bin']
1995,    05,  22,     11.112,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.22/nt_19950522_f11_v1.1_s.bin']
1995,    05,  23,     11.198,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.23/nt_19950523_f11_v1.1_s.bin']
1995,    05,  24,     11.375,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.24/nt_19950524_f11_v1.1_s.bin']
1995,    05,  25,     11.484,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.25/nt_19950525_f11_v1.1_s.bin']
1995,    05,  26,     11.542,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.26/nt_19950526_f11_v1.1_s.bin']
1995,    05,  27,     11.652,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.27/nt_19950527_f11_v1.1_s.bin']
1995,    05,  28,     11.695,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.28/nt_19950528_f11_v1.1_s.bin']
1995,    05,  29,     11.809,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.29/nt_19950529_f11_v1.1_s.bin']
1995,    05,  30,     11.906,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.30/nt_19950530_f11_v1.1_s.bin']
1995,    05,  31,     11.958,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.05.31/nt_19950531_f11_v1.1_s.bin']
1995,    06,  01,     12.099,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.01/nt_19950601_f11_v1.1_s.bin']
1995,    06,  02,     12.204,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.02/nt_19950602_f11_v1.1_s.bin']
1995,    06,  03,     12.283,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.03/nt_19950603_f11_v1.1_s.bin']
1995,    06,  04,     12.432,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.04/nt_19950604_f11_v1.1_s.bin']
1995,    06,  05,     12.550,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.05/nt_19950605_f11_v1.1_s.bin']
1995,    06,  06,     12.668,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.06/nt_19950606_f11_v1.1_s.bin']
1995,    06,  07,     12.705,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.07/nt_19950607_f11_v1.1_s.bin']
1995,    06,  08,     12.720,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.08/nt_19950608_f11_v1.1_s.bin']
1995,    06,  09,     12.769,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.09/nt_19950609_f11_v1.1_s.bin']
1995,    06,  10,     12.863,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.10/nt_19950610_f11_v1.1_s.bin']
1995,    06,  11,     12.886,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.11/nt_19950611_f11_v1.1_s.bin']
1995,    06,  12,     12.896,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.12/nt_19950612_f11_v1.1_s.bin']
1995,    06,  13,     13.020,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.13/nt_19950613_f11_v1.1_s.bin']
1995,    06,  14,     13.064,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.14/nt_19950614_f11_v1.1_s.bin']
1995,    06,  15,     13.107,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.15/nt_19950615_f11_v1.1_s.bin']
1995,    06,  16,     13.112,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.16/nt_19950616_f11_v1.1_s.bin']
1995,    06,  17,     13.165,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.17/nt_19950617_f11_v1.1_s.bin']
1995,    06,  18,     13.293,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.18/nt_19950618_f11_v1.1_s.bin']
1995,    06,  19,     13.368,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.19/nt_19950619_f11_v1.1_s.bin']
1995,    06,  20,     13.617,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.20/nt_19950620_f11_v1.1_s.bin']
1995,    06,  21,     13.749,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.21/nt_19950621_f11_v1.1_s.bin']
1995,    06,  22,     13.905,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.22/nt_19950622_f11_v1.1_s.bin']
1995,    06,  23,     14.020,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/1995.06.23/nt_19950623_f11_v1.1_s.bin']
